id,label
1,0.9999932050704956
2,1.0
3,1.0
4,1.0
5,1.719523545773427e-08
6,0.001585931284353137
7,3.008908443583036e-12
8,0.0002168060018448159
9,1.4171153850384144e-07
10,7.989385721884901e-07
11,5.037721542006102e-13
12,1.0
13,5.906948672418366e-07
14,0.3656460642814636
15,1.3055168892606162e-06
16,3.439988358877599e-05
17,0.7167539000511169
18,1.0
19,2.14130839795712e-12
20,0.0015220714267343283
21,1.0
22,0.0012121322797611356
23,1.0
24,0.9999915361404419
25,0.013299599289894104
26,1.0
27,1.0
28,3.854388978652423e-06
29,0.41868406534194946
30,1.0
31,0.9999945163726807
32,0.14981423318386078
33,0.9999535083770752
34,0.0025367247872054577
35,8.212965440179687e-06
36,0.0001726421614876017
37,1.170471861655642e-07
38,6.305159558905871e-07
39,0.963425874710083
40,5.167559606888972e-07
41,1.0
42,1.0
43,1.0
44,0.9999600648880005
45,1.989265547308605e-05
46,0.9999809265136719
47,1.1201931556570344e-05
48,1.0
49,1.0
50,0.012818951159715652
51,3.4867481292968753e-16
52,7.722934292075934e-09
53,2.846720121851831e-07
54,0.002866662573069334
55,0.0007880296907387674
56,0.7830321192741394
57,1.0
58,2.522091476636623e-12
59,0.9909763932228088
60,1.4072656995267607e-05
61,0.00013731613580603153
62,0.9227805733680725
63,0.005256063770502806
64,0.6070811152458191
65,0.9999994039535522
66,0.9725192785263062
67,0.9999411106109619
68,1.7365608950825617e-11
69,0.999679684638977
70,1.0
71,0.4343392252922058
72,1.0
73,1.0
74,0.9999994039535522
75,0.003493834752589464
76,0.9997771382331848
77,0.9995450377464294
78,0.9999998807907104
79,0.9999901056289673
80,0.0008931077318266034
81,0.26068544387817383
82,9.301476893597282e-06
83,1.0
84,0.00010116359771927819
85,0.9999711513519287
86,0.8939760327339172
87,0.9999970197677612
88,1.0
89,3.4977935570168484e-07
90,0.09054779261350632
91,0.013584667816758156
92,7.26918472082616e-08
93,1.8395913958801913e-10
94,1.0
95,0.9999971389770508
96,5.719235787182697e-07
97,1.0
98,0.9995869994163513
99,3.639868406679625e-09
100,0.01325553935021162
101,0.0052054948173463345
102,0.9999996423721313
103,2.7569514671199613e-08
104,0.0017528855241835117
105,0.9999524354934692
106,0.9999994039535522
107,4.2178457078989595e-05
108,2.1032701624790207e-05
109,0.9864697456359863
110,0.9999998807907104
